#year,locid,itn_ga,itn_mil,itn_ac,itn_at
2013,BIE,4825,200,0,1200
2013,BIH,16000,3000,0,0
2013,BIJ,1000,0,0,0
2013,BIL,26083,617,9836,25378
2013,BIS,21757,2385,2914,9763
2013,BIV,16325,350,0,2000
2013,BJC,53185,638,43,5811
2013,BJI,3753,650,3016,1735
2013,BJJ,26117,1000,0,15350
2013,BKD,5300,0,0,0
2013,BKE,3137,0,0,0
2013,BKL,17583,631,125,15408
2013,BKN,960,0,0,0
2013,BKS,4500,0,0,0
2013,BKV,18888,2745,2,1514
2013,BKW,9536,900,0,1481
2013,BKX,2200,200,0,2450
2013,BLF,10000,100,0,1800
2013,BLH,12500,150,0,0
2013,BLI,27049,769,9755,11843
2013,BLM,7653,0,0,9516
2013,BLV,0,16777,0,176
2013,BMC,4435,0,0,280
2013,BMG,12906,514,62,845
2013,BMI,11931,415,2666,5185
2013,BML,4000,100,0,100
2013,BMQ,15200,600,0,0
2013,BMT,5000,500,0,0
2013,BNA,29368,2166,95031,49084
2013,BNF,50,0,0,250
2013,BNG,3291,0,0,0
2013,BNL,12000,750,0,0
2013,BNO,5453,100,0,1200
2013,BNW,5090,9070,0,0
2013,BOI,38065,7858,32956,12965
2013,BOK,19378,100,0,1277
2013,BOS,14996,801,266886,78759
2013,BOW,14609,32,0,0
2013,BPG,3006,1120,0,0
2013,BPI,2500,0,0,800
2013,BPK,8151,600,0,300
2013,BPP,2400,40,0,600
2013,BPT,13935,711,12,2681
2013,BQK,12550,500,2190,1013
2013,BQN,10185,4269,7534,2287
2013,BQP,10000,200,0,0
2013,BQR,15000,0,0,0
2013,BRD,9438,400,3975,1500
2013,BRL,9000,100,1872,3200
2013,BRO,16829,3366,375,5773
2013,BRW,1500,50,1460,6000
2013,BRY,3770,130,0,260
2013,BST,2000,0,0,2000
2013,BTA,1600,0,0,0
2013,BTI,800,50,0,2500
2013,BTL,30191,1144,12,679
2013,BTM,7300,625,808,2019
2013,BTN,400,0,0,0
2013,BTP,12602,30,0,1339
2013,BTR,31348,1360,1488,22739
2013,BTT,2000,150,0,1000
2013,BTV,18380,4795,11816,13830
2013,BTY,800,30,0,75
2013,BUB,450,0,0,0
2013,BUF,12625,821,49417,32000
2013,BUM,4500,40,0,220
2013,BUR,37815,804,43456,20081
2013,BUU,24000,500,0,800
2013,BUY,23000,450,0,1000
2013,BVI,23355,0,0,0
2013,BVK,0,0,0,4250
2013,BVN,1000,0,0,0
2013,BVO,9484,0,0,0
2013,BVS,35830,100,0,2000
2013,BVU,10000,25,0,70000
2013,BVX,10000,2000,0,3000
2013,BVY,22366,191,3,1422
2013,BWC,2500,0,0,500
2013,BWD,3000,300,0,700
2013,BWG,27636,1566,118,820
2013,BWI,15679,1131,207074,32322
2013,BWP,5000,100,0,800
2013,BXA,8000,0,0,0
2013,BXG,2000,0,0,0
2013,BXK,36960,94,0,26
2013,BXM,0,0,0,0
2013,BYA,150,0,0,100
2013,BYG,4500,10,0,90
2013,BYH,1000,14000,0,0
2013,BYI,20219,100,0,350
2013,BYL,550,150,0,1650
2013,BYY,2958,50,0,0
2013,BZN,27905,276,8429,9062
2013,C00,700,0,0,0
2013,C04,1500,0,0,0
2013,C05,0,0,0,0
2013,C09,22000,300,0,1000
2013,C15,4000,0,0,2000
2013,C22,2880,800,0,0
2013,C25,4723,0,0,178
2013,C29,13172,10,0,2500
2013,C35,7150,150,0,250
2013,C47,4500,50,0,300
2013,C56,9900,0,0,100
2013,C62,1528,0,0,223
2013,C65,1457,0,0,1166
2013,C66,1800,0,0,200
2013,C71,1200,0,0,0
2013,C73,28000,0,0,0
2013,C75,5500,400,0,1000
2013,C77,18000,0,0,0
2013,C80,2400,0,0,0
2013,C81,20000,0,0,0
2013,C83,5000,50,0,0
2013,C91,1800,0,0,0
2013,CAD,4000,50,0,100
2013,CAE,14665,1872,6215,27569
2013,CAG,620,0,0,0
2013,CAK,22330,1004,15612,14578
2013,CAO,1800,200,0,0
2013,CAR,1200,0,0,400
2013,CAV,2249,0,0,0
2013,CBE,2500,300,0,0
2013,CBF,22157,231,0,1805
2013,CBG,8130,100,0,0
2013,CBK,2000,50,0,0
2013,CCA,5000,400,0,0
2013,CCB,18438,0,0,0
2013,CCO,12000,0,0,0
2013,CCR,36932,193,0,3396
2013,CCY,2700,0,0,682
2013,CDA,1280,300,0,0
2013,CDB,50,500,2670,5840
2013,CDC,5564,250,3650,4490
2013,CDH,9024,400,0,0
2013,CDI,1500,75,0,400
2013,CDK,3000,0,0,0
2013,CDN,15810,262,0,328
2013,CDR,2913,460,1249,667
2013,CDV,2000,1000,2540,4000
2013,CDW,44150,526,22,1015
2013,CEC,2800,175,0,3390
2013,CEF,10899,27337,764,0
2013,CEK,3320,300,0,100
2013,CEM,500,0,0,2500
2013,CEU,6350,150,0,1500
2013,CEV,4474,44,0,315
2013,CEW,29633,4000,0,203
2013,CEY,7500,123,0,950
2013,CEZ,8000,20,0,2016
2013,CFD,5400,0,0,0
2013,CFE,11192,220,0,133
2013,CFJ,3252,0,0,0
2013,CFK,0,0,0,4100
2013,CFS,6839,0,0,0
2013,CFT,710,0,0,200
2013,CFV,1500,30,0,0
2013,CGA,500,0,0,1754
2013,CGC,4437,156,0,422
2013,CGE,23772,390,0,0
2013,CGF,16105,79,2,3241
2013,CGI,9766,379,2395,11
2013,CGS,1200,300,0,50
2013,CGZ,104560,400,0,2000
2013,CHA,25541,6273,2060,15970
2013,CHD,73010,84,0,2797
2013,CHK,1000,0,0,0
2013,CHN,4926,0,0,0
2013,CHO,32909,2152,15,16590
2013,CHP,400,0,0,1000
2013,CHS,21585,11710,27812,26851
2013,CHT,4500,50,0,450
2013,CHU,1500,0,0,0
2013,CIC,16952,2488,0,10162
2013,CID,18010,469,5826,21436
2013,CII,1000,100,0,300
2013,CIK,150,0,0,500
2013,CIN,3123,25,0,642
2013,CIR,3500,500,0,0
2013,CIU,304,43,1460,202
2013,CJR,25301,3516,0,703
2013,CJX,0,0,0,0
2013,CKB,6227,3676,250,2206
2013,CKC,1000,0,0,0
2013,CKF,6000,0,0,0
2013,CKI,900,50,0,0
2013,CKM,16664,74,0,0
2013,CKN,19500,50,0,1500
2013,CKP,6460,0,0,0
2013,CKU,2800,0,0,3500
2013,CKV,11000,4000,0,1000
2013,CKX,50,0,0,125
2013,CLE,8528,208,56377,119375
2013,CLI,5730,20,0,750
2013,CLK,1500,0,0,0
2013,CLL,22762,7759,111,5731
2013,CLM,23000,370,0,6205
2013,CLP,1500,0,0,4000
2013,CLS,20601,210,0,4644
2013,CLT,23652,1734,343164,189197
2013,CLW,5040,25,0,30
2013,CMA,65752,218,0,3037
2013,CMH,23032,809,56844,45771
2013,CMI,10252,370,101,15436
2013,CMR,4500,0,0,100
2013,CMX,4870,20,3000,2186
2013,CMY,1500,6000,0,0
2013,CNB,660,0,0,0
2013,CNC,1528,0,0,0
2013,CNH,4600,0,0,0
2013,CNI,10600,0,0,0
2013,CNK,6150,400,0,0
2013,CNM,1725,240,2669,303
2013,CNO,59002,462,17,448
2013,CNP,950,0,0,0
2013,CNU,9000,60,0,0
2013,CNW,12697,3592,2,44
2013,CNY,3300,150,1200,3400
2013,COD,16258,25,0,1718
2013,COE,58928,1428,0,27200
2013,COI,48000,0,0,1500
2013,COM,2505,0,0,0
2013,CON,30000,7000,0,3000
2013,COQ,904,100,0,0
2013,COS,27727,15475,14940,14027
2013,COT,5800,2000,0,750
2013,COU,13047,648,133,3061
2013,CPC,10000,1000,0,2100
2013,CPF,4400,220,0,1320
2013,CPK,9500,361,0,1000
2013,CPM,30000,0,0,0
2013,CPR,17099,442,1150,11426
2013,CPS,40974,819,46,10663
2013,CPT,12112,0,0,0
2013,CPU,17000,0,0,0
2013,CPX,1363,0,0,33759
2013,CQA,4000,12,0,200
2013,CQB,2700,0,0,0
2013,CQF,24800,1000,0,0
2013,CQM,1750,0,0,0
2013,CQW,6500,200,0,0
2013,CQX,10000,15,0,150
2013,CRC,200,10,0,400
2013,CRE,22024,1052,8,8175
2013,CRG,50886,7267,0,2126
2013,CRP,16520,22538,3361,16271
2013,CRQ,80718,666,3,9577
2013,CRS,2600,0,0,0
2013,CRT,3000,75,0,20
2013,CRW,13454,3611,1102,18662
2013,CRX,9025,380,0,0
2013,CSB,1250,100,0,150
2013,CSG,12163,474,412,3347
2013,CSM,4453,32284,0,0
2013,CSQ,2180,0,0,0
2013,CSV,13140,110,0,110
2013,CTB,2600,150,0,500
2013,CTJ,12000,500,0,0
2013,CTK,2000,0,0,0
2013,CTY,14400,0,0,0
2013,CTZ,500,600,0,100
2013,CUB,22000,1000,0,3500
2013,CUH,1000,0,0,0
2013,CUL,3000,0,0,0
2013,CUT,660,36,0,0
2013,CVB,8000,100,20,0
2013,CVC,14500,0,0,0
2013,CVG,4776,281,59642,74778
2013,CVH,21600,1200,0,0
2013,CVK,2150,100,0,0
2013,CVN,14896,1872,1248,34
2013,CVO,26640,400,0,3720
2013,CVX,9500,500,0,12000
2013,CWA,4090,107,111,8507
2013,CWC,7400,0,0,200
2013,CWF,5299,15336,272,527
2013,CWI,8782,424,0,339
2013,CWS,6550,400,0,550
2013,CWV,2000,0,0,0
2013,CXC,800,0,0,500
2013,CXF,200,0,0,800
2013,CXL,6256,0,0,0
2013,CXO,33244,1758,28,434
2013,CXP,37500,0,0,7500
2013,CXU,2000,0,0,0
2013,CXY,14842,3546,0,343
2013,CYO,8200,1000,0,0
2013,CYS,6071,3652,38,4625
2013,CYW,10000,9000,0,0
2013,CZD,4488,12,0,0
2013,CZG,23242,200,0,5000
2013,CZL,8000,0,0,0
2013,CZN,100,0,0,50
2013,CZT,600,0,0,0
2013,D05,1400,20,0,200
2013,D07,120,0,0,0
2013,D09,2100,100,0,250
2013,D25,3000,0,0,200
2013,D38,10260,0,0,1080
2013,D39,2671,30,0,0
2013,D42,400,0,0,0
2013,D50,800,50,0,300
2013,D55,1000,50,0,200
2013,D57,500,10,0,50
2013,D60,2300,50,0,700
2013,D63,1000,0,0,0
2013,D68,1163,157,0,242
2013,D73,3000,0,0,0
2013,D76,0,0,0,5000
2013,D83,3000,0,0,0
2013,D86,3000,0,0,0
2013,D95,4657,0,0,0
2013,D98,7130,0,0,0
2013,DAB,198731,989,5033,1553
2013,DAG,12200,18000,0,0
2013,DAL,55348,1080,87961,33096
2013,DAN,9632,59,0,0
2013,DAW,5000,0,0,0
2013,DAY,10492,531,18390,28327
2013,DBN,6000,200,0,0
2013,DBQ,19023,405,34,1950
2013,DCA,6416,1202,192092,92101
2013,DCK,0,0,0,0
2013,DCM,2400,0,0,0
2013,DCU,111642,12075,0,3800
2013,DCY,789,0,0,52
2013,DDC,6000,200,3801,1500
2013,DDH,8627,125,0,0
2013,DEC,11697,3782,4,3532
2013,DED,83488,50,0,400
2013,DEE,0,0,0,3500
2013,DEH,4072,0,0,0
2013,DEN,4429,193,431468,159733
2013,DEQ,1500,200,0,0
2013,DET,21112,102,2,1937
2013,DEW,17685,0,0,0
2013,DFI,2000,30,0,2000
2013,DFW,5979,195,451245,222765
2013,DGW,2617,20,0,100
2013,DHN,17550,18942,2379,1380
2013,DHT,5600,150,0,0
2013,DIJ,2036,0,0,0
2013,DIK,3192,48,0,3892
2013,DKB,19700,0,0,1080
2013,DKK,8500,400,0,1705
2013,DKR,2200,0,0,0
2013,DKX,56546,56,0,400
2013,DLC,100,30,0,0
2013,DLG,10986,11,1331,36852
2013,DLH,20237,3981,657,11610
2013,DLL,19000,2500,0,1000
2013,DLN,5850,250,0,850
2013,DLO,11000,0,0,0
2013,DLS,24345,901,0,2388
2013,DLZ,3347,0,0,3070
2013,DM2,0,10,0,224
2013,DMN,12000,9125,0,960
2013,DMO,4400,2750,0,0
2013,DMW,8875,90,0,500
2013,DNL,12000,0,0,0
2013,DNN,11000,100,0,0
2013,DNS,3087,20,0,180
2013,DNV,4000,150,0,1000
2013,DPA,42767,678,27,7101
2013,DPL,9000,3000,0,0
2013,DQH,9000,0,0,0
2013,DRI,6200,1000,0,0
2013,DRM,2500,0,0,0
2013,DRO,13265,500,8615,3239
2013,DRT,716,0,1302,2190
2013,DSM,25462,2231,21817,21873
2013,DSV,23000,250,0,800
2013,DTA,1200,0,0,50
2013,DTL,4500,100,0,2600
2013,DTN,28687,181,0,302
2013,DTO,65184,303,32,1136
2013,DTS,47400,300,0,609
2013,DTW,5969,156,224606,193972
2013,DUA,3000,30,0,0
2013,DUB,500,0,0,50
2013,DUC,2500,0,0,250
2013,DUG,10000,5700,0,0
2013,DUH,3930,0,0,0
2013,DUJ,2144,76,2695,779
2013,DUT,50,50,2500,100
2013,DUX,3000,30,0,0
2013,DUY,1200,0,2080,624
2013,DVK,10950,400,0,3400
2013,DVL,4755,850,0,2437
2013,DVN,14567,507,0,1017
2013,DVO,27000,0,0,1000
2013,DVT,136761,49,149,4542
2013,DWA,30000,0,0,360
2013,DWH,84398,2254,4,4688
2013,DWU,1860,95,0,95
2013,DWX,350,0,0,30
2013,DXE,2860,40,0,660
2013,DXR,28398,32,5,3352
2013,DXX,160,0,0,0
2013,DYA,4420,75,0,0
2013,DYB,12600,500,0,2900
2013,DYL,8679,15,0,2987
2013,DYR,5000,120,0,250
2013,DYT,2100,0,0,800
2013,DZJ,10000,0,0,0
2013,E01,2900,0,0,0
2013,E05,150,0,0,0
2013,E06,1100,0,0,0
2013,E11,1200,0,0,0
2013,E14,1600,200,0,0
2013,E16,14641,0,0,0
2013,E19,200,0,0,0
2013,E24,3000,60,0,0
2013,E25,24200,20,0,310
2013,E26,2500,0,0,0
2013,E35,4100,0,0,0
2013,E36,15000,500,0,0
2013,E38,3100,50,0,0
2013,E42,120,0,0,0
2013,E45,18000,0,0,0
2013,E51,600,0,0,0
2013,E52,1400,0,0,0
2013,E60,1500,50,0,0
2013,E63,3000,50,0,0
2013,E77,2000,10,0,0
2013,E80,7000,200,0,150
2013,E89,1000,0,0,0
2013,E91,1600,0,0,5800
2013,E94,4,0,0,0
2013,E95,5800,500,0,0
2013,EAA,1200,0,0,400
2013,EAN,240,0,0,360
2013,EAR,13000,30,1460,550
2013,EAT,9295,100,2036,4553
2013,EAU,17123,395,38,2541
2013,EBD,200,0,0,0
2013,EBG,3000,0,0,0
2013,EBS,3948,0,0,166
2013,ECG,9000,44000,0,620
2013,ECP,19602,4967,8144,4982
2013,ECS,1474,20,0,84
2013,EDE,7000,500,0,500
2013,EDJ,525,0,0,900
2013,EDN,14100,25000,0,36
2013,EDU,10000,25,0,2450
2013,EED,8000,0,0,0
2013,EEK,0,0,0,300
2013,EEN,7456,3314,0,7204
2013,EEO,5300,20,0,350
2013,EET,14600,200,0,0
2013,EFC,1250,12,0,0
2013,EFD,57680,28215,1852,7896
2013,EFK,1980,238,0,0
2013,EFT,8100,150,0,500
2013,EFW,2825,100,0,0
2013,EGE,15274,4116,3741,7107
2013,EGQ,221,0,0,0
2013,EGT,9800,100,200,0
2013,EGV,9840,30,220,2376
2013,EHA,2600,0,0,0
2013,EHO,8000,200,0,0
2013,EHR,13860,110,0,2550
2013,EII,0,0,0,0
2013,EIK,37500,0,0,0
2013,EIW,1800,25,0,450
2013,EKA,20000,300,0,150
2013,EKM,11571,214,0,642
2013,EKN,3000,500,0,0
2013,EKO,9470,135,2350,3697
2013,EKQ,4370,143,0,760
2013,EKS,4618,0,0,300
2013,EKX,6025,280,0,930
2013,EKY,58900,0,0,0
2013,ELA,3200,0,0,0
2013,ELD,4000,520,2496,2920
2013,ELI,0,0,0,0
2013,ELK,2320,60,0,0
2013,ELM,9061,363,2936,7253
2013,ELN,20590,100,0,679
2013,ELO,3000,0,0,200
2013,ELP,23504,4012,36059,23288
2013,ELV,200,0,0,300
2013,ELY,1264,158,567,2692
2013,ELZ,5000,100,0,750
2013,EMM,869,57,0,87
2013,EMP,15000,250,0,1000
2013,EMT,37297,124,31,816
2013,EMV,800,10,0,40
2013,ENA,7360,534,734,25034
2013,ENL,4000,50,0,2000
2013,ENM,0,0,0,0
2013,ENN,2000,0,0,2500
2013,ENV,3371,604,766,0
2013,ENW,24354,72,0,2879
2013,EOE,5000,100,0,0
2013,EOK,3645,0,0,456
2013,EOP,1200,12,0,0
2013,EOS,1156,20,0,200
2013,EPH,39069,0,0,0
2013,EPM,400,0,0,0
2013,EQA,3500,25,0,0
2013,EQY,20500,1000,0,4100
2013,ERI,8102,299,12,8034
2013,ERV,48774,0,0,0
2013,ERY,1880,0,0,0
2013,ESC,10000,300,1368,7476
2013,ESF,5000,1950,0,0
2013,ESN,18257,760,0,1480
2013,EST,1785,0,0,0
2013,ETB,20517,10000,0,6156
2013,ETC,2000,500,0,800
2013,ETH,900,0,0,0
2013,ETN,2000,0,0,0
2013,EUF,18091,9500,0,0
2013,EUG,20409,1862,6122,11016
2013,EUL,44723,300,0,2137
2013,EVB,49502,193,1,476
2013,EVM,5000,0,0,700
2013,EVU,1700,50,0,250
2013,EVV,10334,1798,93,11997
2013,EVW,4300,25,0,135
2013,EVY,16730,100,0,178
2013,EWB,18733,298,0,6462
2013,EWK,25675,150,0,700
2013,EWN,12817,751,18,8102
2013,EWR,9312,738,269101,143496
2013,EWU,0,0,0,250
2013,EXI,500,0,0,200
2013,EXX,3000,500,0,500
2013,EYE,11964,0,0,2027
2013,EYF,9000,500,0,0
2013,EYW,32691,341,6257,14419
2013,EZI,3960,40,0,0
2013,EZM,18500,0,0,0
2013,EZS,6200,300,0,750
2013,EZZ,3700,35,0,300
2013,F00,1900,0,0,0
2013,F01,1400,0,0,0
2013,F05,3000,100,0,0
2013,F06,300,60,0,0
2013,F08,50,0,0,0
2013,F10,1000,10,0,0
2013,F17,2600,30,0,0
2013,F21,200,0,0,0
2013,F22,8000,18000,0,0
2013,F30,350,0,0,0
2013,F31,300,0,0,0
2013,F32,10,0,0,0
2013,F34,4000,0,0,0
2013,F36,150,0,0,0
2013,F37,1400,12,0,0
2013,F41,2500,120,0,0
2013,F44,2000,0,0,0
2013,F45,18524,0,0,1000
2013,F46,8000,20,0,0
2013,F49,5000,200,0,0
2013,F51,1100,0,0,0
2013,F53,500,0,0,0
2013,F56,700,0,0,0
2013,F62,10000,0,0,0
2013,F70,39274,0,0,0
2013,F72,30600,0,0,0
2013,F81,5,0,0,0
2013,F85,1100,0,0,0
2013,F87,3500,0,0,0
2013,F88,4000,0,0,0
2013,F89,5000,0,0,0
2013,F95,510,0,0,0
2013,F99,2000,0,0,0
2013,FAI,40248,2168,10175,33784
2013,FAM,5000,50,0,1000
2013,FAQ,0,0,0,685
2013,FAR,29204,3054,4664,14876
2013,FAT,44384,5668,12368,21274
2013,FAY,14087,3120,1179,12938
2013,FBL,6674,114,0,155
2013,FBR,1200,0,0,0
2013,FBY,1500,100,0,100
2013,FCH,6000,0,0,0
2013,FCI,8475,200,0,750
2013,FCM,38709,189,37,2424
2013,FCY,1015,300,0,0
2013,FDK,35614,1055,0,2174
2013,FDR,2500,60000,0,0
2013,FDW,5000,300,0,500
2013,FDY,12000,500,0,500
2013,FEP,8153,0,0,0
2013,FET,6350,150,0,3600
2013,FFA,14000,500,0,0
2013,FFC,41000,500,0,0
2013,FFL,3078,713,0,172
2013,FFM,2500,100,0,1100
2013,FFT,19800,5000,0,3400
2013,FFX,5000,20,0,0
2013,FFZ,91672,4558,5,2897
2013,FGX,10500,250,0,0
2013,FHB,35000,400,0,1600
2013,FHR,13926,0,0,14929
2013,FHU,17601,100904,0,0
2013,FIG,2546,15,0,0
2013,FIT,20000,100,0,2100
2013,FKA,3250,0,0,0
2013,FKL,10109,24,0,2436
2013,FKN,2100,1530,0,24
2013,FKR,7912,0,0,457
2013,FKS,0,0,0,0
2013,FLD,24700,150,0,3200
2013,FLG,21915,706,21,10784
2013,FLL,34770,446,194866,32611
2013,FLO,7621,1188,22,3875
2013,FLP,3600,200,0,1000
2013,FLT,0,0,0,500
2013,FLX,1000,100,0,2000
2013,FLY,11367,18000,0,0
2013,FME,36000,25,0,1200
2013,FMM,3818,190,0,763
2013,FMN,13999,462,0,8661
2013,FMY,46585,181,2,1754
2013,FMZ,170,5,0,0
2013,FNB,1950,20,0,0
2013,FNL,64044,200,681,3500
2013,FNR,75,0,0,75
2013,FNT,13989,188,5756,9079
2013,FOA,3500,0,0,500
2013,FOD,10000,200,2700,500
2013,FOE,4535,9738,205,407
2013,FOK,22816,1682,0,3103
2013,FOT,11000,0,0,0
2013,FPK,4851,0,0,0
2013,FPR,66138,61,0,1724
2013,FQD,8000,500,0,0
2013,FRG,105359,649,122,9636
2013,FRH,6654,102,0,504
2013,FRM,5000,100,0,700
2013,FRR,8500,377,0,500
2013,FSD,20246,3579,7489,27034
2013,FSE,3300,0,0,45
2013,FSK,4500,200,0,100
2013,FSM,13502,5869,194,6352
2013,FSO,2815,1500,0,0
2013,FSP,0,0,0,0
2013,FST,3000,150,0,100
2013,FSU,100,0,0,0
2013,FSW,734,0,0,342
2013,FTG,19875,204,0,173
2013,FTT,4000,400,0,550
2013,FTW,46983,506,64,9265
2013,FTY,28751,114,0,3536
2013,FUL,40143,7,3,155
2013,FVE,599,0,0,22
2013,FVX,6300,230,0,0
2013,FWA,12637,3108,2808,14218
2013,FWB,0,0,0,0
2013,FWC,1500,0,0,500
2013,FWN,6728,0,0,0
2013,FWQ,18695,30,0,864
2013,FWS,23557,309,0,355
2013,FXE,111952,97,72,14168
2013,FXY,2380,0,0,0
2013,FYE,2920,24,0,72
2013,FYG,5200,200,0,100
2013,FYJ,7474,5998,0,0
2013,FYM,14600,8700,0,300
2013,FYU,600,250,0,5026
2013,FYV,17032,1543,24,660
2013,FZG,2500,0,0,0
2013,FZI,4000,0,0,400
2013,FZY,6000,200,0,450
2013,GAB,100,0,0,0
2013,GAD,17520,430,0,1200
2013,GAF,20400,300,0,300
2013,GAG,200,0,0,0
2013,GAI,15329,0,0,8350
2013,GAL,9000,2000,3000,1000
2013,GAM,50,0,1352,200
2013,GAO,3286,58,0,0
2013,GAS,5230,200,0,1500
2013,GBD,5504,180,1470,2392
2013,GBG,7550,450,0,2500
2013,GBH,60,0,26,175
2013,GBR,1500,3500,0,1500
2013,GCC,9557,22,22,4538
2013,GCD,4992,100,0,1500
2013,GCK,8098,1790,38,2573
2013,GCM,3500,0,0,0
2013,GCN,2953,499,131,97212
2013,GCT,1563,0,0,0
2013,GCY,16000,500,0,13000
2013,GDJ,8900,0,0,0
2013,GDM,4200,100,0,15
2013,GDV,1600,15,0,2600
2013,GDW,2227,0,0,0
2013,GDY,404,0,0,0
2013,GED,5469,100,0,510
2013,GEG,10468,1410,34442,9152
2013,GEO,3000,12,0,200
2013,GEU,27058,36,0,992
2013,GEV,6000,500,0,0
2013,GEY,500,100,0,270
2013,GEZ,3577,1052,0,841
2013,GFK,15198,287,2438,104849
2013,GFL,15490,1000,0,3940
2013,GFZ,2840,0,0,0
2013,GGE,25000,500,0,1000
2013,GGF,2000,0,0,0
2013,GGG,23385,2476,69,3830
2013,GGI,2380,0,0,0
2013,GGP,2758,213,0,158
2013,GGV,0,0,0,0
2013,GGW,13300,78,0,10500
2013,GHG,6000,900,0,1500
2013,GHM,600,24,0,25
2013,GHW,1500,0,0,0
2013,GIC,8044,0,0,2500
2013,GIF,25569,0,0,0
2013,GJT,20345,1922,2314,13082
2013,GKJ,4076,105,0,297
2013,GKN,1855,155,996,540
2013,GKT,40860,100,0,5100
2013,GKY,41840,40,0,601
2013,GLD,32000,600,0,400
2013,GLE,5900,100,0,0
2013,GLH,5587,2124,1229,0
2013,GLR,8000,0,0,0
2013,GLS,11604,366,11,11497
2013,GLV,0,0,0,0
2013,GLW,7245,300,0,1700
2013,GLY,3550,80,0,45
2013,GMJ,17850,65,0,0
2013,GMU,24767,710,1,12513
2013,GNB,1680,0,0,0
2013,GNC,3200,0,0,150
2013,GNF,1600,1600,0,0
2013,GNG,14452,50,0,100
2013,GNT,2071,200,0,400
2013,GNU,2000,0,0,1200
2013,GNV,34872,4689,142,11648
2013,GOK,5000,20,0,0
2013,GON,20256,1638,9,1371
2013,GOO,12000,0,0,1000
2013,GOP,1400,0,0,0
2013,GOV,4070,1898,0,0
2013,GPH,7000,20,0,2500
2013,GPI,9962,406,2874,5649
2013,GPM,22745,93,0,41
2013,GPT,10364,19182,4636,10034
2013,GPZ,4021,60,0,1500
2013,GQQ,1800,16,0,0
2013,GRB,20240,977,3058,13910
2013,GRD,13900,100,0,1000
2013,GRE,2000,1000,0,2000
2013,GRI,8027,1381,471,3069
2013,GRK,70,0,11174,0
2013,GRN,2000,0,0,0
2013,GRO,15,33,1575,76
2013,GRR,26946,1335,15705,29100
2013,GSH,6371,0,0,832
2013,GSN,20500,367,4830,49437
2013,GSO,26495,1144,22011,23200
2013,GSP,8751,1576,12019,25161
2013,GST,2000,50,200,3300
2013,GTF,10294,3849,5117,10272
2013,GTG,1000,40,0,200
2013,GTR,10786,8230,35,2737
2013,GTU,32569,65,0,374
2013,GUC,6285,50,846,0
2013,GUM,19774,442,22363,5307
2013,GUP,1323,24,0,2253
2013,GUY,8000,50,1200,0
2013,GVL,18000,500,0,300
2013,GVQ,15600,800,0,800
2013,GVT,10950,2790,0,0
2013,GWB,2133,0,0,1280
2013,GWO,19435,4128,0,1485
2013,GWR,800,20,0,500
2013,GWW,6700,1000,0,2000
2013,GXY,58074,1000,0,0
2013,GYB,1500,0,0,0
2013,GYH,4991,1851,0,8080
2013,GYI,23901,850,0,255
2013,GYL,2805,0,0,0
2013,GYR,55128,3663,119,573
2013,GYY,15023,1005,701,1430
2013,GZH,3675,127997,0,0
2013,GZL,4000,0,0,0
2013,GZS,4180,150,0,62
2013,H04,9000,0,0,0
2013,H05,100,0,0,0
2013,H19,280,20,0,40
2013,H21,2000,40,0,0
2013,H35,1500,0,0,0
2013,H68,200,100,0,0
2013,H71,2500,125,0,0
2013,H79,4950,25,0,50
2013,H88,1400,20,0,50
2013,H92,400,0,0,0
2013,H96,3600,50,0,400
2013,H97,100,0,0,0
2013,HAB,18300,0,0,0
2013,HAE,3750,50,0,2294
2013,HAF,25000,0,0,150
2013,HAI,6000,0,0,0
2013,HAO,32550,0,0,12600
2013,HBC,1000,24,0,20
2013,HBG,13140,3000,1332,300
2013,HBI,7000,500,0,0
2013,HBR,935,248,0,0
2013,HBV,3000,0,0,0
2013,HBZ,4000,500,0,0
2013,HCA,0,0,0,0
2013,HCD,5400,45,0,200
2013,HCO,1300,0,0,0
2013,HDC,25550,12000,0,1500
2013,HDE,2700,0,0,0
2013,HDH,0,910,0,0
2013,HDI,2190,20,0,360
2013,HDN,3186,7,2775,2599
2013,HDO,75703,0,0,0
2013,HEE,3500,500,0,500
2013,HEF,32551,347,3,7434
2013,HEG,35375,2700,0,0
2013,HEI,1700,50,0,300
2013,HEQ,1944,50,0,0
2013,HES,6400,0,0,0
2013,HEZ,9000,200,0,750
2013,HFD,30335,63,0,2541
2013,HFJ,9900,100,0,3600
2013,HFY,16910,1049,0,1014
2013,HGR,22558,6745,268,4072
2013,HHF,1600,0,0,0
2013,HHG,5329,0,0,167
2013,HHR,40009,358,0,1652
2013,HHW,2175,100,0,0
2013,HIB,10000,100,2628,2634
2013,HIE,4000,10,0,20
2013,HIG,1600,30,0,20
2013,HII,22500,126,0,1700
2013,HIO,61835,646,16,5558
2013,HJH,540,80,0,0
2013,HJO,14250,0,0,200
2013,HKA,10000,400,0,1600
2013,HKS,10840,2190,5,1756
2013,HKY,15685,1428,8,1964
2013,HLA,0,0,0,0
2013,HLC,2000,0,0,100
2013,HLG,10741,3184,8,2013
2013,HLN,13307,3216,1967,5677
2013,HLX,5100,64,0,0
2013,HMT,28291,0,0,0
2013,HMZ,3014,500,0,1205
2013,HNB,1563,114,0,446
2013,HND,40985,438,0,23153
